6243	5600	Комплект электропроводки	Освещение	Дополнительное заднее освещение	Комплект проводов, дополнительное заднее освещение
6244	5601	Кронштейн	Система выпуска ОГ	Кронштейн для ремонта	Кронштейн для ремонта, система выпуска ОГ
6267	5624	Резец	Инструмент, универсальный	Инструмент для снятия изоляции	Резец, инструмент для снятия изоляции
6271	5628	Клещи кузовного ремонта	Инструмент, универсальный		Клещи кузовного ремонта
6277	5634	Компрессионный инструмент	Инструмент, универсальный		Компрессионный инструмент, электрический разъём
6283	5640	Резец	Инструмент, универсальный	Вырубные ножницы по металлу	Резец, вырубные ножницы по металлу
6284	5641	Покрывало	Оснащение СТО		Покрывало
6287	5644	Комплект стопперов	Специализированный инструмент, универсальный	Провод	Набор стопперов, шланг / труба
6288	5645	Датчик	Оснащение СТО	Мультиметр	Датчик температуры, мультиметр
6289	5646	Комплект насадок	Оснащение СТО	Фен горячего воздуха	Комплект насадок, фен
6290	5647	Комплект за-/опрессовочного инструмента	Оснащение СТО		Комплект за-/опрессовочного инструмента
6291	5648	Стоппер	Специализированный инструмент, универсальный	Провод	Стоппер, шланг / труба
6298	5655	Багажник - носитель	Оснащение СТО	Двигатель	Балка-держатель двигателя
6306	5663	Газовая пружина	Внутренняя отделка	Регулирование высоты сиденья	Газовая пружина, установка высоты сиденья
6307	5664	Газовая пружина	Внутренняя отделка	Регулирование положения спинки сиденья	Газовая пружина, установка спинки сиденья
6308	5665	Подвеска	Кузов	Автомобильная рама	Опора, рама автомобиля
6309	5666	Защитные приспособления	Система подачи топлива	Топливный фильтр (термостат)	Шплинтовая пружина, топливный фильтр (термостат)
6310	5667	Корпус	Смазывание	Масляный радиатор	Корпус, масляный охладитель
6311	5668	Лента	Внутренняя отделка	Крышка / обшивка багажного отдел	Удерживающая лента, крышка багажного отделения
6312	5669	Пружина	Охлаждение	Заглушка фланца хладагента	Пружинный замок, заглушка фланца хладагента
6313	5670	Переключатель	Дополнительные удобства	Регулирование положения сиденья	Выключатель, регулирование положения сиденья
6314	5671	Крышка	Главная передача	Раздаточная коробка	Предохранительная крышка, раздаточная коробка
6316	5673	Масло	Химические продукты	Кондиционер	Масло, кондиционер
6317	5674	Обшивка	Рулевое управление	Колонка рулевого управления	Обшивка, рулевая колонка
6318	5675	Прокладкa	Система подачи топлива	Топливный бак	Прокладка, топливный бак
6319	5676	Скоба	Отопление / вентиляция	Шланг отопления	Скоба, шланг отопления
6322	5678	Ремкомплект	Колеса, универсальные	Комплект уплотнения шины	Комплект уплотнения шины
6323	5679	Герметики	Химические продукты	Комплект уплотнения шины	Уплотняющее средство, комплект уплотнения шины
6324	5680	Комплект заправочного шланга	Колеса, универсальные	Комплект уплотнения шины	Комплект заправочного шланга, комплект уплотнения шины
6325	5681	Комплект герметиков	Химические продукты	Комплект уплотнения шины	Уплотняющее средство, комплект уплотнения шины
6327	5682	Ремкомплект	Освещение	Основная фара	Ремонтный комплект, основная фара
6328	5683	Ремкомплект	Дополнительные удобства	Стеклоподъемник	Ремкомплект, подъемный механизм стекла
6330	5685	Чистка SCR-катализатора	Система выпуска ОГ		Чистка SCR-катализатора
6331	5686	Чистка катализатора	Система выпуска ОГ		Чистка катализатора
6332	5687	Настил	Оснащение СТО	Тележка для инструмента	Надстройка, тележка для инструментов
6333	5688	Коврик	Оснащение СТО	Ящик (тележка для инструмента)	Коврик против скольжения, ящик (тележка для инструментов)
6334	5689	Комплект роликов	Оснащение СТО	Тележка для инструмента	Комплект роликов, тележка для инструмента
6335	5690	Ролик	Оснащение СТО	Тележка для инструмента	Ролик, тележка для инструмента
6336	5691	Корпус	Оснащение СТО	Тележка для инструмента	Подвесные ящики, тележка для инструмента
6337	5692	Кронштейн	Оснащение СТО	Тележка для инструмента	Кронштейн банок, тележка для инструмента
6338	5693	Кронштейн рулона бумаги	Оснащение СТО	Тележка для инструмента	Кронштейн рулона бумаги, тележка для инструмента
6339	5694	Корпус	Оснащение СТО	Инструмент	Инструментальный ящик
6340	5695	Ремонтный комплект кабеля	Система очистки окон	Двигатель стеклоочистителя	Ремонтный комплект кабеля, мотор стеклоочистителя
6341	5696	Ремонтный комплект кабеля	Приготовление смеси	Лямбда-зонд	Ремонтный комплект кабеля, лямбда-зонд
6342	5697	Ремонтный комплект кабеля	Приготовление смеси	Расходомер воздуха	Ремонтный комплект кабеля, расходомер воздуха
6343	5698	Ремонтный комплект кабеля	Сигнализация	Фонарь указателя поворота	Ремонтный комплект кабеля, фонарь указателя поворота
6344	5699	Ремонтный комплект кабеля	Тормозная система	Частота вращения колеса	Ремонтный комплект кабеля, датчик частоты вращения колеса
6345	5700	Ремонтный комплект кабеля	Освещение	Боковой габаритный фонарь	Ремонтный комплект кабеля, боковой габаритный фонарь
6346	5701	Ремонтный комплект кабеля	Освещение	Задний фонарь	Ремонтный комплект кабеля, задний фонарь
6347	5702	Ремонтный комплект кабеля	Освещение	Основная фара	Ремонтный комплект кабеля, основная фара
6348	5703	Ремонтный комплект кабеля	Бортовая сеть	Центральное электрооборудование	Ремонтный комплект кабеля, центральное электрооборудование
6349	5704	Ремонтный комплект кабеля	Рециркуляция ОГ	Клапан возврата ОГ	Ремонтный комплект кабеля, клапан возврата ОГ
6350	5705	Ремонтный комплект кабеля	Приготовление смеси	Клапанная форсунка	Ремонтный комплект кабеля, клапанная форсунка
6351	5706	Ремонтный комплект кабеля	Приготовление смеси	Датчик давления всасывающей трубы	Ремонтный комплект кабеля, датчик давления всасывающей трубы
6353	5708	Ремонтный комплект кабеля	Освещение	Выключатель (фара заднего хода)	Ремонтный комплект кабеля, выключатель (фара заднего хода)
6354	5709	Ремонтный комплект кабеля	Стеклоочищение, Универсальный	Двигатель стеклоочистителя	Ремонтный комплект кабеля, мотор стеклоочистителя
6355	5710	Ремонтный комплект кабеля	Приготовление смеси, универсальное	Лямбда-зонд	Ремонтный комплект кабеля, лямбда-зонд
6356	5711	Ремонтный комплект кабеля	Приготовление смеси, универсальное	Расходомер воздуха	Ремонтный комплект кабеля, расходомер воздуха
6357	5712	Ремонтный комплект кабеля	сигнальное устройство, универсальное	Фонарь указателя поворота	Ремонтный комплект кабеля, фонарь указателя поворота
6358	5713	Ремонтный комплект кабеля	тормозное устройство, универсальное	Датчик вращения колеса	Ремонтный комплект кабеля, датчик частоты вращения колеса
6359	5714	Ремонтный комплект кабеля	освещение, универсальное	Боковой габаритный фонарь	Ремонтный комплект кабеля, боковой габаритный фонарь
6360	5715	Ремонтный комплект кабеля	освещение, универсальное	Задний фонарь	Ремонтный комплект кабеля, задний фонарь
6361	5716	Ремонтный комплект кабеля	освещение, универсальное	Основная фара	Ремонтный комплект кабеля, основная фара
6362	5717	Ремонтный комплект кабеля	Бортовая сеть, универсальная	Центральное электрооборудование	Ремонтный комплект кабеля, центральное электрооборудование
6363	5718	Ремонтный комплект кабеля	Рециркуляция ОГ, универсальная	Клапан возврата ОГ	Ремонтный комплект кабеля, клапан возврата ОГ
6364	5719	Ремонтный комплект кабеля	Приготовление смеси, универсальное	Клапанная форсунка	Ремонтный комплект кабеля, клапанная форсунка
6365	5720	Ремонтный комплект кабеля	Приготовление смеси, универсальное	Датчик давления всасывающей трубы	Ремонтный комплект кабеля, датчик давления всасывающей трубы
6366	5721	Ремонтный комплект кабеля	освещение, универсальное	Габаритный огонь	Ремонтный комплект кабеля, габаритные огни
6367	5722	Ремонтный комплект кабеля	освещение, универсальное	Выключатель (фара заднего хода)	Ремонтный комплект кабеля, выключатель (фара заднего хода)
6368	5723	Переключатель	Вспомогательный привод	Обратное движение (гидравлический цилиндр)	Выключатель, обратное движение (гидравлический цилиндр)
6369	5724	Переключатель	Вспомогательный привод	Подъем (подъемный механизм)	Выключатель, подъем (подъемный механизм)
6370	5725	Переключатель	Вспомогательный привод	Опускание (подъемный механизм)	Выключатель, опускание (подъемный механизм)
6371	5726	Переключатель	Вспомогательный привод	Поступательное движение (гидравлический цилиндр)	Выключатель, поступательное движение (гидравлическ. цилиндр)
6372	5727	Переключатель	Вспомогательный привод	Подъем / спуск (навесное оборудование)	Выключатель, подъем/опускание (навесные части)
6373	5728	Переключатель	Вспомогательный привод	Включение/выключение (навесное оборудование)	Выключатель, включение/выключение (навесное оборудование)
6377	5732	Кронштейн	Инструмент, универсальный	Насадка-бит дрели	Битодержатель
6378	5733	Адаптер	Инструмент, универсальный	Трещотка	Увеличивающий адаптер, трещотка
6379	5734	Адаптер	Инструмент, универсальный		Адаптер уменьшения, трещотка
6380	5735	Защитная каска	Защитная одежда / оборудование		Защитная каска
6381	5736	Испытательный прибор	Оснащение СТО	Защитные перчатки	Испытательный прибор, защитные перчатки
6384	5739	Сумка	Защитная одежда / оборудование	Защитные перчатки электрика	Сумка для хранения, защитные перчатки электрика
6385	5740	Экран защиты лица	Защитная одежда / оборудование	Защитная каска	Экран защиты лица, защитная каска
6386	5741	Сумка	Оснащение СТО	Защитная каска	Сумка переноска, защитная каска
6387	5742	Оградительная лента	Оснащение СТО		Оградительная лента
6388	5743	Предупредительный знак	Нормированные детали	Электрическое напряжение	Предупредительный знак
6390	5745	Щипцы	Инструмент, универсальный	Пломба	Пломбировочные клещи
6394	5748	Торцовый ключ	Специализированный инструмент, универсальный	Лямбда-зонд	Торцевой гаечный ключ, лямбда-зонд
6395	5749	Щипцы	Специализированный инструмент, универсальный	Хомут выхлопной трубы	Цанга, хомут выхлопной трубы
6396	5750	Чистящий инструмент	Специализированный инструмент, универсальный	Корпус возврата отработанных газов	Чистящий инструмент, корпус возврата отработанных газов
6398	5752	Натяжитель	Специализированный инструмент, универсальный	Хомутик для шланга	Натяжитель, хомутик для шланга
6399	5753	Саморегулируемые зажимные клещи	Инструмент, универсальный	Хомутик для шланга	Саморегулируемые зажимные клещи, хомут шланга
6400	5754	Щипцы	Специализированный инструмент, универсальный	Муфта быстрого соединения топливопровода	Щипцы, муфта быстрого соединения топливопровода
6401	5755	Фланец	Ременный привод	Шкив	Фланец, ременный шкив
6404	5758	Сервисный автомобиль	Оснащение СТО		Сервисный автомобиль
6407	5761	Монтажная ступенька	Оснащение СТО		Монтажная ступенька
6408	5762	Стол для укладки стекол	Оснащение СТО		Стол для укладки стекол
6409	5763	Сосуд для смешивания краски	Оснащение СТО		Сосуд для смешивания краски
6410	5764	Тележка для бумажных рулонов	Оснащение СТО		Тележка для бумажных рулонов
6412	5766	Транспортная тележка	Оснащение СТО		Транспортная тележка
6414	5768	Оплетка руля	Оснащение СТО		Оплетка руля
6415	5769	Чехол рычага переключения	Оснащение СТО		Чехол рычага переключения
6416	5770	Чехол рычага ручного тормоза	Оснащение СТО		Чехол рычага ручного тормоза
6417	5771	Чехлы сидений	Оснащение СТО		Чехлы сидений
6418	5772	Чехол пространства для ног	Оснащение СТО		Чехол пространства для ног
6419	5773	Комплект чехлов, салон	Оснащение СТО		Комплект чехлов, салон
6420	5774	Колесная сумка	Оснащение СТО		Колесная сумка
6421	5775	Пакетик	Оснащение СТО	Колесные болты	Пакетик, колесные болты
6422	5776	Защитный чехол переда автомобиля	Оснащение СТО		Защитный чехол переда автомобиля
6423	5777	Защитный коврик механика	Оснащение СТО		Защитный коврик механика
6424	5778	Подкатная тележка механика	Оснащение СТО		Подкатная тележка механика
6425	5779	Сервисная табуретка	Оснащение СТО		Сервисная табуретка
6426	5780	Колесная роликовая тележка	Оснащение СТО		Колесная роликовая тележка
6427	5781	Тележка для снятия колеса	Оснащение СТО		Тележка для снятия колеса
6428	5782	Инструментальный ящик с делениями	Оснащение СТО	Тележка для снятия колеса	Инструментальный ящик с делениями, тележка для снятия колеса
6429	5783	Башмак под колесо	Оснащение СТО		Башмак под колесо
6430	5784	Рампа	Оснащение СТО		Рампа
6431	5785	Подпорка	Оснащение СТО		Подпорка
6432	5786	Гаражный кран	Оснащение СТО		Гаражный кран
6433	5787	Моторная опорная траверса	Оснащение СТО		Моторная опорная траверса
6434	5788	Позиционный уравновешиватель грузов	Оснащение СТО	Гаражный кран	Позиционный уравновешиватель грузов, гаражный кран
6435	5789	Монтажное устройство	Оснащение СТО	Универсальные детали	Монтажное устройство, универсальное
6436	5790	Очистная станция	Оснащение СТО		Очистная станция
6437	5791	Шланг	Оснащение СТО	Привод	Наполнительный шланг, коробка передач
6438	5792	Комплект адаптеров	Оснащение СТО		Комплект наполняющих адаптеров, коробка передач
6439	5793	Шланг	Оснащение СТО	Сцепление Haldex	Наполнительный шланг, сцепление Haldex
6441	5795	Масленка	Оснащение СТО		Масленка
6444	5798	Шланг	Оснащение СТО	Смазочный шприц	Шланг, смазочный шприц
6445	5799	Распылитель	Оснащение СТО	Смазочный шприц	Форсунка, смазочный шприц
6446	5800	Удлинитель	Оснащение СТО	Форсунка смазочных шприцев	Удлинитель форсунки, смазочный шприц
6447	5801	Шланг	Оснащение СТО	Насос наполнения / откачки	Наполнительный шланг, насос наполнения / откачки
6448	5802	Комплект мензурок	Оснащение СТО		Комплект мензурок
6449	5803	Комплект воронок	Оснащение СТО		Комплект воронок
6450	5804	Крепление	Оснащение СТО	Bohrer-/Innensechskanthalter	Боковое крепление, бумажные полотенца
6451	5805	Статор	Оснащение СТО	Bohrer-/Innensechskanthalter	Напольная подставка, бумажные полотенца
6452	5806	Магнитная чашка	Оснащение СТО		Магнитная чашка
6453	5807	Магнитная стойка	Оснащение СТО		Магнитная стойка
6454	5808	Бочковая воронка	Оснащение СТО		Бочковая воронка
6455	5809	Бочковой насос	Оснащение СТО		Бочковой насос
6457	5811	Защитный щиток	Оснащение СТО	Пневматический пульверизатор	Защитный щиток, пневматический пульверизатор
6458	5812	Съемник клипс	Оснащение СТО	Декоративный колесный колпак	Съемник клипс, декоративный колесный колпак
6460	5814	Комплект накидных головок	Инструмент, универсальный		Комплект накидных головок
6463	5817	Инструменты для ремонта автомобилей	Специализированный инструмент, универсальный	Прокладка ниппеля (контрольная система давления в шинах)	Монтажное устройство, прокладка ниппеля (сист. контр. д. ш.)
6466	5820	Гребенка резьбовая	Инструмент, универсальный		Гребенка резьбовая
6468	5822	Испытательный прибор	Специализированный инструмент, универсальный	Давление в шине / глубина рисунка протектора	Испытательный прибор, давл. в шине / глубина рисунка протект
6470	5824	Держатель низкопрофильного борта	Оснащение СТО	Шиномонтажный станок	Держатель низкопрофильного борта, шиномонтажная установка
6471	5825	Комплект резьбонарезного инструмента	Специализированный инструмент, универсальный	Ниппель колесный	Комплект резьбонарезного инструмента, ниппель колесный
6472	5826	Насадка торцового ключа	Специализированный инструмент, универсальный	Комплект колесных ниппелей	Торцевая головка, демонтаж / монтаж колесного ниппеля
6473	5827	Отвертка	Специализированный инструмент, универсальный	Комплект колесных ниппелей	Отвертка, комплект колесных ниппелей
6475	5829	Съемник ниппеля	Специализированный инструмент, универсальный	Шины	Съемник ниппеля, шины
6476	5830	Демонтажный инструмент	Специализированный инструмент, универсальный	Адгезивные (самоклеющиеся) грузики	Инструмент демонтажа, адгезивные (самоклеющиеся) грузики
6478	5832	Набор демонтажных инструментов	Специализированный инструмент, универсальный	Адгезивные (самоклеющиеся) грузики	Комплект инструментов демонтажа, самоклеющиеся грузики
6479	5833	Кисть	Специализированный инструмент, универсальный	Паста шиномонтажная	Кисть, паста шиномонтажная
6480	5834	Смазочные материалы	Химические продукты	Монтаж шин	Паста шиномонтажная
6481	5835	Мелок	Химические продукты		Мелок
6482	5836	Комплект шинной вулканизации	Оснащение СТО		Комплект шинной вулканизации
6483	5837	Фреза стальных кордов	Специализированный инструмент, универсальный		Фреза стальных кордов
6484	5838	Насадка торцового ключа	Специализированный инструмент, универсальный	Резьбовая пробка маслосливного отверстия	Набор ключей, мослослвная пробка
6486	5840	Ремкомплект	Специализированный инструмент, универсальный	Ремонт пластмассовых деталей	Комплект для ремонта полимерный изделий
6487	5841	Ключ трубчатый	Специализированный инструмент, универсальный	Буфер	Ключ трубчатый, буфер
6488	5842	Зажим для ремонта полимеров	Специализированный инструмент, универсальный		Зажим для ремонта полимеров
6489	5843	Паяльник	Специализированный инструмент, универсальный	Ремонт пластмассовых деталей	Паяльник, ремонт пластмассовых деталей
6491	5845	Цапфовый ключ	Специализированный инструмент, универсальный	Датчик - система помощи при парковке	Цанговые ключи, система помощи при парковке
6492	5846	Комплект пробойников	Специализированный инструмент, универсальный	Датчик - система помощи при парковке	Комплект пробойников, система помощи при парковке
6493	5847	Индукционно-тепловой пистолет	Специализированный инструмент, универсальный		Индукционно-тепловой пистолет
6494	5848	Индукционная катушка	Специализированный инструмент, универсальный	Индукционно-тепловой пистолет	Индукционная катушка, тепловой пистолет
6495	5849	Индукционная подушка	Специализированный инструмент, универсальный	Индукционно-тепловой пистолет	Индукционная подушка, тепловой пистолет
6496	5850	Комплект индукционно-теплового пистолета	Специализированный инструмент, универсальный		Комплект индукционно-теплового пистолета
6497	5851	Комплект всасывающих устройств	Специализированный инструмент, универсальный	Монтаж декоративной накладки	Комплект всасывающих устройств, монтаж декоративной накладки
6498	5852	Торцовый ключ	Специализированный инструмент, универсальный	Дверной шарнир	Торцевой гаечный ключ, дверной шарнир
6499	5853	Гаечный ключ шпунта	Специализированный инструмент, универсальный		Гаечный ключ шпунта
6500	5854	Комплект выталкивателей	Специализированный инструмент, универсальный	Распорный штифт петли двери	Комплект выталкивателей, распорный штифт петли двери
6501	5855	Блокиратор позиционирования двери	Специализированный инструмент, универсальный		Блокиратор позиционирования двери
6502	5856	Подушка давления	Специализированный инструмент, универсальный		Подушка давления
6503	5857	Комплект подушек давления	Специализированный инструмент, универсальный		Комплект подушек давления
6507	5861	Щипцы	Специализированный инструмент, универсальный	Наружное зеркало	Цанга, наружное зеркало
6508	5862	Комплект долота	Инструмент, универсальный		Комплект долота
6509	5863	Комплект перфоратора	Инструмент, универсальный		Комплект перфоратора
6510	5864	Штифт с охлаждающим смазывающим материалом	Химические продукты		Штифт с охлаждающим смазывающим материалом
6511	5865	Фреза	Инструмент, универсальный	Высверливание точек сварки	Фреза точечной сварки
6512	5866	Сверло	Инструмент, универсальный	Высверливание точек сварки	Сверло точечной сварки
6513	5867	Ударный съемник	Оснащение СТО		Ударный съемник
6514	5868	Комплект ударных съемников	Оснащение СТО		Комплект ударных съемников
6515	5869	Кантударная подкова	Оснащение СТО		Кантударная подкова
6522	5874	Набор рихтовальных молотков	Инструмент, универсальный		Набор рихтовальных молотков
6523	5875	Инструмент для удаления вмятин без покраски	Специализированный инструмент, универсальный		Инструмент для удаления вмятин без покраски
6524	5876	Набор инструмента для удаления вмятин без покраски	Специализированный инструмент, универсальный		Набор инструментов для удаления вмятин без покраски
6525	5877	Удаление пробоя	Специализированный инструмент, универсальный		Удаление пробоя
6527	5879	Инструмент для удаления вмятин	Специализированный инструмент, универсальный		Инструмент для удаления вмятин без покраски
6530	5882	Наклейка	Специализированный инструмент, универсальный	Инструмент для правки	Наклейка, инструмент для правки (ремонт вмятин)
6531	5883	Комплект наклеек	Специализированный инструмент, универсальный	Инструмент для правки	Комплект наклеек, инструмент для правки (ремонт вмятин)
6532	5884	Алюминиевый молоток	Специализированный инструмент, универсальный		Алюминиевый молоток
6533	5885	Молоток обратный Риффель	Специализированный инструмент, универсальный		Молоток обратный Риффель
6535	5887	Острый молоток	Специализированный инструмент, универсальный		Острый молоток
6536	5888	Малоострый молоток	Специализированный инструмент, универсальный		Малоострый молоток
6537	5889	Молоток кривизны	Специализированный инструмент, универсальный		Молоток кривизны
6538	5890	Рихтовальный молоток для крыльев	Специализированный инструмент, универсальный		Рихтовальный молоток для крыльев
6539	5891	Набор инструментов для удаления вмятин	Специализированный инструмент, универсальный		Набор инструментов для удаления вмятин
6541	5893	Инструмент для удаления вмятин	Специализированный инструмент, универсальный		Инструмент для удаления вмятин
6542	5894	Фальцовочный-рихтовочный инструмент	Специализированный инструмент, универсальный		Фальцовочный-рихтовочный инструмент
6545	5897	Комплект рычагов стеклоочистителя	Система очистки окон	Система очистки окон	Комплект рычагов стеклоочистителя, система очистки стекол
6546	5898	Фальцовочные щипцы	Специализированный инструмент, универсальный		Фальцовочные щипцы
6547	5899	Кровельные клещи	Специализированный инструмент, универсальный		Lochzange
6548	5900	Ручной отрезной стол	Оснащение СТО		Ручной отрезной стол
6549	5901	Комплект кузовных клемм	Оснащение СТО		Комплект кузовных клемм
6554	5906	Крышка	Защитная одежда / оборудование	Защита головы	Покрышка
6555	5907	Защитная каска	Защитная одежда / оборудование	Сварочные работы	Защитная каска, сварочные работы
6556	5908	Защитные очки	Защитная одежда / оборудование	Защита глаз	Защитные очки
6557	5909	Беруши	Защитная одежда / оборудование	Защита органов слуха	Беруши
6558	5910	Наушники защитные противошумные	Защитная одежда / оборудование	Защита органов слуха	Наушники защитные противошумные
6559	5911	Куртка сварщика	Защитная одежда / оборудование		Куртка сварщика
6560	5912	Манжеты сварщика	Защитная одежда / оборудование	Сварочные работы	Манжеты сварщика
6561	5913	Защитная перчатка	Защитная одежда / оборудование	Сварочные работы	Защитные перчатки сварщика
6563	5915	Пламя защитный мат	Защитная одежда / оборудование		Пламя защитный мат
6565	5917	Фартук сварщика	Защитная одежда / оборудование	Сварочные работы	Фартук сварщика
6566	5918	Брезент защиты сварщика	Защитная одежда / оборудование	Сварочные работы	Брезент защиты сварщика
6568	5920	Защитные ботинки	Защитная одежда / оборудование		Защитные ботинки
6571	5923	Рото-защитная маска	Защитная одежда / оборудование		Рото-защитная маска
6572	5924	Защитные маски / полумаски	Защитная одежда / оборудование		Защитные маски / полумаски
6573	5925	Фильтр	Защитная одежда / оборудование	Защитные маски / полумаски	Фильтр, защитные маски / полумаски
6574	5926	Комплект саморегулируемых зажимных клещей	Инструмент, универсальный		Комплект саморегулируемых зажимных клещей
6577	5928	Комплект рихтовочных брусков	Инструмент, универсальный		Комплект рихтовочных брусков
6578	5929	Шлифовальный брусок	Инструмент, универсальный		Шлифовальный брусок
6579	5930	Стирающая тарелка	Инструмент, универсальный		Стирающая тарелка
6581	5931	Щетка чашеобразная	Инструмент, универсальный	Угловая шлифовальная машина	Щетка чашеобразная, угловая шлифовальная машина
6582	5932	Щетка кисточки	Инструмент, универсальный	Дрель	Щетка кисточки, дрель
6583	5933	Дисковая щетка	Инструмент, универсальный	Дрель	Дисковая щетка, ленточно-шлифовальное приспособление
6586	5936	Набор демонтажных инструментов	Специализированный инструмент, универсальный	Подушка безопасности	Комплект инструментов демонтажа, подушка безопасности
6589	5939	Разжим	Специализированный инструмент, универсальный	Полимерные пистоны-заклепки	Разжим, полимерные пистоны-заклепки
6590	5940	Набор разжимов	Специализированный инструмент, универсальный	Полимерные пистоны-заклепки	Набор разжимов, полимерные пистоны-заклепки
6593	5943	Комплект сверл	Специализированный инструмент, универсальный	Измеритель зазоров кузова	Комплект толщиномеров, измеритель зазоров
6595	5945	Рама	Оснащение СТО	Брезент защиты сварщика	Рамы, брезент защиты сварщика
6596	5946	Отвертка	Инструмент, универсальный	Крутящий момент	Динамометрические отвертки
6599	5949	Контрольный диск угла поворота	Инструмент, универсальный		Контрольный диск угла поворота
6600	5950	Переставной четырехгранник	Инструмент, универсальный	Ключ крутящего момента	Переставной четырехгранник, ключ крутящего момента
6601	5951	Гнездо-четырехгранник	Инструмент, универсальный	Ключ крутящего момента	Гнездо-четырехгранник, ключ крутящего момента
6602	5952	Комплект ключей крутящего момента	Инструмент, универсальный		Комплект ключей крутящего момента
6604	5954	Комплект клапана / ниппеля	Система выпуска ОГ	Подъемный модуль (впрыскивание мочевины)	Комплект клапана / ниппеля, подъемный модуль (впрыск мочев.)
6605	5955	Рычажный удлинитель	Инструмент, универсальный	Ключ крутящего момента	Рычажный удлинитель, ключ крутящего момента
6606	5956	Патрубок	Система выпуска ОГ	Подъемный модуль (впрыскивание мочевины)	Патрубки впускного газопров., подъемный мод. (впрыск мочев.)
6607	5957	Патрубок	Система выпуска ОГ	Подъемный модуль ї обратный ход (впрыскивание мочевины)	Патрубок обратного хода, подъемный модуль (впрыскив. мочев.)
6608	5958	Вставка кольцевого ключа	Инструмент, универсальный	Ключ крутящего момента	Вставка кольцевого ключа, ключ крутящего момента
